,age,job,marital,education,default,housing,loan,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.price.idx,euribor3m
365,36,4,3,9,0,0,0,5,2,210,1,999,0,2,93.994,4.857
366,41,7,3,6,0,1,0,5,2,102,1,999,0,2,93.994,4.857
367,57,13,2,5,0,0,0,5,2,306,1,999,0,2,93.994,4.857
368,49,12,3,5,2,1,0,5,2,64,1,999,0,2,93.994,4.857
369,56,9,2,6,0,0,0,5,2,218,1,999,0,2,93.994,4.857
370,37,12,3,5,0,0,0,5,2,77,1,999,0,2,93.994,4.857
371,37,12,3,5,0,0,1,5,2,54,1,999,0,2,93.994,4.857
372,46,13,1,6,0,1,0,5,2,344,1,999,0,2,93.994,4.857
373,22,12,1,5,0,1,0,5,2,195,1,999,0,2,93.994,4.857
374,43,6,3,6,0,0,0,5,2,202,1,999,0,2,93.994,4.857
375,49,12,3,0,0,0,0,5,2,286,1,999,0,2,93.994,4.857
376,41,4,3,4,0,1,0,5,2,278,1,999,0,2,93.994,4.857
377,38,13,1,9,0,0,0,5,2,189,1,999,0,2,93.994,4.857
378,33,13,3,5,0,0,0,5,2,83,1,999,0,2,93.994,4.857
379,49,13,3,9,0,1,1,5,2,18,1,999,0,2,93.994,4.857
380,30,12,1,0,0,0,0,5,2,184,2,999,0,2,93.994,4.857
381,33,13,3,5,0,1,0,5,2,235,1,999,0,2,93.994,4.857
382,34,9,1,9,0,0,0,5,2,290,1,999,0,2,93.994,4.857
383,30,5,1,0,2,0,0,5,2,133,1,999,0,2,93.994,4.857
384,59,9,3,3,2,1,1,5,2,318,1,999,0,2,93.994,4.857
385,59,9,3,3,2,2,2,5,2,437,1,999,0,2,93.994,4.857
386,41,7,3,9,0,0,0,5,2,402,1,999,0,2,93.994,4.857
387,48,10,3,4,2,1,1,5,2,501,4,999,0,2,93.994,4.857
388,28,3,1,0,2,1,1,5,2,1201,1,999,0,2,93.994,4.857
389,44,6,3,6,0,1,0,5,2,1030,1,999,0,2,93.994,4.857
390,59,8,4,9,2,0,0,5,2,253,1,999,0,2,93.994,4.857
391,50,9,3,6,2,0,0,5,2,149,1,999,0,2,93.994,4.857
392,35,13,3,9,0,0,0,5,2,144,1,999,0,2,93.994,4.857
393,42,13,3,6,0,0,0,5,2,69,1,999,0,2,93.994,4.857
394,45,13,3,5,0,0,0,5,2,243,1,999,0,2,93.994,4.857
395,36,4,3,8,0,0,0,5,2,769,2,999,0,2,93.994,4.857
396,56,6,3,6,2,0,0,5,2,135,3,999,0,2,93.994,4.857
397,29,12,2,3,0,0,0,5,2,231,1,999,0,2,93.994,4.857
398,41,7,3,9,0,1,1,5,2,442,2,999,0,2,93.994,4.857
399,42,12,3,5,2,0,0,5,2,199,1,999,0,2,93.994,4.857
400,52,6,1,6,0,0,0,5,2,455,1,999,0,2,93.994,4.857
401,48,6,3,6,2,2,2,5,2,152,1,999,0,2,93.994,4.857
402,31,12,3,6,2,1,0,5,2,124,1,999,0,2,93.994,4.857
403,43,2,3,9,2,1,0,5,2,424,1,999,0,2,93.994,4.857
404,36,12,3,3,2,0,0,5,2,43,1,999,0,2,93.994,4.857
405,42,11,3,9,0,1,0,5,2,154,1,999,0,2,93.994,4.857
406,52,6,2,4,0,0,0,5,2,393,1,999,0,2,93.994,4.857
407,39,13,3,6,0,1,0,5,2,203,2,999,0,2,93.994,4.857
408,36,6,3,6,0,0,1,5,2,140,2,999,0,2,93.994,4.857
409,42,12,3,5,2,1,0,5,2,326,1,999,0,2,93.994,4.857
410,41,13,3,6,0,0,0,5,2,483,1,999,0,2,93.994,4.857
411,55,4,3,3,0,0,1,5,2,259,1,999,0,2,93.994,4.857
412,30,12,3,5,0,0,0,5,2,227,1,999,0,2,93.994,4.857
413,57,8,4,3,0,0,0,5,2,673,1,999,0,2,93.994,4.857
414,45,11,3,3,2,1,0,5,2,576,1,999,0,2,93.994,4.857
415,51,12,3,3,2,1,1,5,2,180,2,999,0,2,93.994,4.857
416,39,7,1,5,2,1,1,5,2,90,1,999,0,2,93.994,4.857
417,47,13,3,6,2,0,0,5,2,505,1,999,0,2,93.994,4.857
418,27,6,3,6,0,1,0,5,2,245,1,999,0,2,93.994,4.857
419,34,4,1,9,0,1,0,5,2,186,1,999,0,2,93.994,4.857
420,57,12,3,3,2,1,0,5,2,208,1,999,0,2,93.994,4.857
421,43,11,3,3,0,0,0,5,2,623,1,999,0,2,93.994,4.857
422,49,12,3,3,2,0,0,5,2,180,1,999,0,2,93.994,4.857
423,39,9,3,9,2,0,0,5,2,496,3,999,0,2,93.994,4.857
424,38,12,3,3,2,1,0,5,2,118,1,999,0,2,93.994,4.857
425,49,12,3,5,0,0,0,5,2,102,2,999,0,2,93.994,4.857
426,58,9,3,4,0,0,0,5,2,342,1,999,0,2,93.994,4.857
427,43,4,3,8,0,1,0,5,2,225,1,999,0,2,93.994,4.857
428,50,3,3,0,2,1,0,5,2,185,3,999,0,2,93.994,4.857
429,31,6,3,6,2,0,0,5,2,276,1,999,0,2,93.994,4.857
430,43,7,2,9,0,0,0,5,2,87,1,999,0,2,93.994,4.857
431,43,7,3,5,2,0,0,5,2,744,1,999,0,2,93.994,4.857
432,30,7,1,9,0,1,0,5,2,262,1,999,0,2,93.994,4.857
433,27,6,1,8,0,1,1,5,2,271,1,999,0,2,93.994,4.857
434,51,6,3,0,2,0,0,5,2,141,1,999,0,2,93.994,4.857
435,37,4,3,8,0,1,0,5,2,198,2,999,0,2,93.994,4.857
436,46,10,3,5,0,1,0,5,2,150,1,999,0,2,93.994,4.857
437,35,12,3,8,0,0,0,5,2,241,1,999,0,2,93.994,4.857
438,47,13,2,9,0,0,0,5,2,196,1,999,0,2,93.994,4.857
439,46,9,3,0,0,1,0,5,2,149,1,999,0,2,93.994,4.857
440,40,4,3,8,2,0,1,5,2,264,1,999,0,2,93.994,4.857
441,26,10,3,9,0,0,0,5,2,246,1,999,0,2,93.994,4.857
442,32,12,2,5,2,0,0,5,2,309,2,999,0,2,93.994,4.857
443,45,9,3,9,0,1,0,5,2,140,1,999,0,2,93.994,4.857
444,34,13,3,5,0,0,0,5,2,175,1,999,0,2,93.994,4.857
445,47,12,3,0,2,0,0,5,2,136,1,999,0,2,93.994,4.857
446,42,4,3,8,0,0,0,5,2,1623,1,999,0,2,93.994,4.857
447,57,4,3,3,2,0,1,5,2,50,1,999,0,2,93.994,4.857
448,57,4,3,3,2,0,0,5,2,101,1,999,0,2,93.994,4.857
449,38,12,3,3,0,0,1,5,2,144,1,999,0,2,93.994,4.857
450,57,4,3,3,2,0,0,5,2,238,1,999,0,2,93.994,4.857
451,28,5,1,5,2,1,0,5,2,354,1,999,0,2,93.994,4.857
452,60,9,3,9,0,0,0,5,2,451,2,999,0,2,93.994,4.857
453,48,13,3,9,0,1,0,5,2,159,1,999,0,2,93.994,4.857
454,47,4,3,8,0,1,0,5,2,170,1,999,0,2,93.994,4.857
455,40,13,3,6,0,0,0,5,2,243,1,999,0,2,93.994,4.857
456,51,9,3,8,2,1,0,5,2,141,2,999,0,2,93.994,4.857
457,48,2,1,3,0,1,0,5,2,112,1,999,0,2,93.994,4.857
458,54,10,3,3,0,0,0,5,2,262,2,999,0,2,93.994,4.857
459,40,12,3,4,0,0,1,5,2,53,1,999,0,2,93.994,4.857
460,44,13,1,5,2,0,0,5,2,134,1,999,0,2,93.994,4.857
461,42,4,2,6,0,0,0,5,2,204,4,999,0,2,93.994,4.857
462,52,7,3,9,0,1,0,5,2,678,1,999,0,2,93.994,4.857
463,31,12,1,5,0,1,0,5,2,182,1,999,0,2,93.994,4.857
464,32,6,3,6,0,0,0,5,2,162,1,999,0,2,93.994,4.857
465,44,13,3,6,0,1,1,5,2,177,1,999,0,2,93.994,4.857
466,39,9,3,4,2,0,0,5,2,27,1,999,0,2,93.994,4.857
467,57,9,3,8,2,1,0,5,2,699,3,999,0,2,93.994,4.857
468,52,13,3,3,0,1,0,5,2,358,1,999,0,2,93.994,4.857
469,42,9,3,9,0,0,0,5,2,1677,1,999,0,2,93.994,4.857
470,42,4,1,8,2,2,2,5,2,529,1,999,0,2,93.994,4.857
471,43,9,3,8,0,1,0,5,2,310,1,999,0,2,93.994,4.857
472,31,13,2,6,0,0,0,5,2,47,1,999,0,2,93.994,4.857
473,29,13,3,9,2,1,0,5,2,379,1,999,0,2,93.994,4.857
474,57,12,2,3,0,0,0,5,2,30,2,999,0,2,93.994,4.857
475,44,12,3,5,2,0,0,5,2,472,1,999,0,2,93.994,4.857
476,59,3,3,0,2,0,0,5,2,113,1,999,0,2,93.994,4.857
477,39,12,3,3,2,0,0,5,2,114,1,999,0,2,93.994,4.857
478,57,8,3,9,0,0,0,5,2,116,1,999,0,2,93.994,4.857
479,41,9,3,0,2,0,0,5,2,448,1,999,0,2,93.994,4.857
480,37,4,1,6,2,0,1,5,2,264,1,999,0,2,93.994,4.857
481,38,6,3,6,0,1,0,5,2,169,1,999,0,2,93.994,4.857
482,42,8,3,3,0,0,0,5,2,145,1,999,0,2,93.994,4.857
483,49,3,3,0,2,1,0,5,2,288,1,999,0,2,93.994,4.857
484,54,9,3,4,2,1,1,5,2,381,1,999,0,2,93.994,4.857
485,36,13,3,9,0,2,2,5,2,176,2,999,0,2,93.994,4.857
486,32,13,1,9,2,0,0,5,2,215,1,999,0,2,93.994,4.857
487,35,4,3,8,0,1,0,5,2,278,1,999,0,2,93.994,4.857
488,45,10,3,8,2,0,0,5,2,188,2,999,0,2,93.994,4.857
489,56,4,3,0,0,1,0,5,2,174,2,999,0,2,93.994,4.857
490,34,4,3,9,0,1,0,5,2,226,2,999,0,2,93.994,4.857
491,41,2,3,5,2,0,0,5,2,111,2,999,0,2,93.994,4.857
492,41,6,3,5,0,0,0,5,2,157,2,999,0,2,93.994,4.857
493,36,12,3,5,2,0,0,5,2,46,1,999,0,2,93.994,4.857
494,32,13,1,9,2,2,2,5,2,49,1,999,0,2,93.994,4.857
495,31,6,3,6,2,2,2,5,2,374,1,999,0,2,93.994,4.857
496,38,4,3,8,0,1,0,5,2,349,1,999,0,2,93.994,4.857
497,35,13,2,9,2,1,0,5,2,325,1,999,0,2,93.994,4.857
498,53,13,3,8,0,1,0,5,2,233,2,999,0,2,93.994,4.857
499,51,13,3,4,2,1,0,5,2,531,1,999,0,2,93.994,4.857
500,56,11,3,9,2,0,0,5,2,153,1,999,0,2,93.994,4.857
501,33,13,3,5,0,2,2,5,2,80,1,999,0,2,93.994,4.857
502,33,13,3,5,0,0,0,5,2,198,1,999,0,2,93.994,4.857
503,51,6,2,6,2,1,0,5,2,568,1,999,0,2,93.994,4.857
504,39,6,3,6,2,1,0,5,2,918,1,999,0,2,93.994,4.857
505,45,11,3,9,0,0,0,5,2,82,1,999,0,2,93.994,4.857
506,40,4,1,9,0,0,0,5,2,198,3,999,0,2,93.994,4.857
507,60,3,1,0,2,1,0,5,2,211,1,999,0,2,93.994,4.857
508,33,4,3,9,0,1,0,5,2,120,1,999,0,2,93.994,4.857
509,47,12,3,6,2,1,0,5,2,269,1,999,0,2,93.994,4.857
510,48,12,3,3,0,0,0,5,2,128,1,999,0,2,93.994,4.857
511,43,11,3,6,0,0,0,5,2,166,2,999,0,2,93.994,4.857
512,37,9,3,9,0,1,0,5,2,211,1,999,0,2,93.994,4.857
513,50,6,3,5,0,1,1,5,2,369,1,999,0,2,93.994,4.857
514,59,11,3,6,0,1,0,5,2,91,1,999,0,2,93.994,4.857
515,32,4,3,0,2,1,0,5,2,267,2,999,0,2,93.994,4.857
516,42,10,1,3,2,1,0,5,2,198,1,999,0,2,93.994,4.857
517,52,12,3,3,0,0,0,5,2,371,2,999,0,2,93.994,4.857
518,42,12,3,0,2,0,0,5,2,288,2,999,0,2,93.994,4.857
519,42,13,3,0,0,0,0,5,2,221,1,999,0,2,93.994,4.857
520,40,9,3,5,2,2,2,5,2,427,1,999,0,2,93.994,4.857
521,38,12,3,5,0,0,0,5,2,310,1,999,0,2,93.994,4.857
522,39,12,3,4,0,1,0,5,2,158,1,999,0,2,93.994,4.857
523,39,12,3,4,0,0,0,5,2,198,1,999,0,2,93.994,4.857
524,38,13,3,6,0,0,0,5,2,145,1,999,0,2,93.994,4.857
525,47,13,1,0,2,1,0,5,2,247,1,999,0,2,93.994,4.857
526,30,6,1,6,0,0,0,5,2,102,1,999,0,2,93.994,4.857
527,38,13,2,6,0,1,1,5,2,179,2,999,0,2,93.994,4.857
528,39,4,2,9,0,0,0,5,2,73,1,999,0,2,93.994,4.857
529,44,13,3,6,0,0,0,5,2,263,2,999,0,2,93.994,4.857
530,36,13,3,6,0,0,0,5,2,342,2,999,0,2,93.994,4.857
531,41,6,3,6,2,1,1,5,2,41,1,999,0,2,93.994,4.857
532,41,12,3,4,0,0,0,5,2,13,1,999,0,2,93.994,4.857
533,35,12,3,5,0,0,0,5,2,79,2,999,0,2,93.994,4.857
534,41,4,3,6,0,0,0,5,2,358,1,999,0,2,93.994,4.857
535,36,6,3,6,2,0,0,5,2,162,1,999,0,2,93.994,4.857
536,35,13,1,6,0,1,1,5,2,150,1,999,0,2,93.994,4.857
537,33,12,1,3,2,0,0,5,2,26,1,999,0,2,93.994,4.857
538,38,13,1,4,2,0,0,5,2,250,1,999,0,2,93.994,4.857
539,33,7,3,9,0,0,0,5,2,792,1,999,0,2,93.994,4.857
540,55,7,3,0,2,0,0,5,2,146,1,999,0,2,93.994,4.857
541,36,12,1,5,2,0,0,5,2,440,1,999,0,2,93.994,4.857
542,57,4,3,8,2,0,1,5,2,289,1,999,0,2,93.994,4.857
543,32,11,1,9,0,1,0,5,2,242,2,999,0,2,93.994,4.857
544,30,7,1,6,0,1,0,5,2,123,1,999,0,2,93.994,4.857
545,43,13,3,8,0,1,1,5,2,161,2,999,0,2,93.994,4.857
546,46,13,3,9,0,0,0,5,2,268,2,999,0,2,93.994,4.857
547,35,13,2,6,0,0,1,5,2,259,2,999,0,2,93.994,4.857
548,34,13,1,9,0,1,1,5,2,26,1,999,0,2,93.994,4.857
549,50,12,3,3,2,2,2,5,2,153,1,999,0,2,93.994,4.857
550,39,13,1,9,0,0,0,5,2,424,2,999,0,2,93.994,4.857
551,39,12,3,5,2,0,0,5,2,375,1,999,0,2,93.994,4.857
552,42,11,3,4,0,0,0,5,2,179,2,999,0,2,93.994,4.857
553,57,8,3,9,0,1,0,5,2,383,1,999,0,2,93.994,4.857
554,45,12,3,3,2,0,0,5,2,440,1,999,0,2,93.994,4.857
555,40,4,3,3,0,0,1,5,2,195,1,999,0,2,93.994,4.857
556,42,12,3,6,0,0,1,5,2,1297,3,999,0,2,93.994,4.857
557,40,4,3,3,0,0,0,5,2,217,1,999,0,2,93.994,4.857
558,38,12,1,3,2,0,0,5,2,87,1,999,0,2,93.994,4.857
559,39,12,3,4,2,1,1,5,2,427,1,999,0,2,93.994,4.857
560,41,12,3,3,0,0,0,5,2,189,1,999,0,2,93.994,4.857
561,39,12,3,4,2,1,0,5,2,502,1,999,0,2,93.994,4.857
562,41,12,3,3,0,1,1,5,2,260,1,999,0,2,93.994,4.857
563,45,13,3,9,2,0,0,5,2,209,1,999,0,2,93.994,4.857
564,35,13,2,9,0,2,2,5,2,179,1,999,0,2,93.994,4.857
565,35,13,3,4,0,1,0,5,2,179,1,999,0,2,93.994,4.857
566,49,12,3,6,2,0,0,5,2,69,1,999,0,2,93.994,4.857
567,36,4,3,0,0,0,0,5,2,105,2,999,0,2,93.994,4.857
568,23,13,1,9,0,0,0,5,2,266,3,999,0,2,93.994,4.857
569,43,2,3,9,2,2,2,5,2,87,2,999,0,2,93.994,4.857
570,49,11,3,8,0,2,2,5,2,524,2,999,0,2,93.994,4.857
571,36,4,3,8,0,2,2,5,2,155,2,999,0,2,93.994,4.857
572,51,12,3,5,2,1,0,5,2,162,2,999,0,2,93.994,4.857
573,56,8,3,3,2,1,1,5,2,316,4,999,0,2,93.994,4.857
574,45,10,3,6,0,0,0,5,2,352,2,999,0,2,93.994,4.857
575,42,13,3,6,0,0,0,5,2,695,3,999,0,2,93.994,4.857
576,41,13,2,6,0,0,0,5,2,76,4,999,0,2,93.994,4.857
577,32,6,3,6,2,0,1,5,2,535,2,999,0,2,93.994,4.857
578,46,9,3,9,0,0,0,5,2,310,2,999,0,2,93.994,4.857
579,37,12,3,0,0,0,0,5,2,390,3,999,0,2,93.994,4.857
580,53,9,3,9,2,0,0,5,2,369,1,999,0,2,93.994,4.857
581,30,12,3,3,0,0,0,5,2,112,2,999,0,2,93.994,4.857
582,45,3,3,0,2,0,0,5,2,79,1,999,0,2,93.994,4.857
583,24,4,1,8,0,0,1,5,2,140,2,999,0,2,93.994,4.857
584,45,3,3,0,2,0,0,5,2,315,1,999,0,2,93.994,4.857
585,34,13,1,9,0,0,1,5,2,262,2,999,0,2,93.994,4.857
586,41,9,3,9,2,0,0,5,2,174,2,999,0,2,93.994,4.857
587,59,12,3,3,0,1,0,5,2,424,2,999,0,2,93.994,4.857
588,45,12,3,3,2,0,0,5,2,135,1,999,0,2,93.994,4.857
589,54,12,3,4,2,0,0,5,2,36,5,999,0,2,93.994,4.857
590,32,4,3,8,0,0,0,5,2,1906,3,999,0,2,93.994,4.857
591,33,4,3,8,0,1,0,5,2,219,2,999,0,2,93.994,4.857
592,32,13,3,9,0,0,0,5,2,135,1,999,0,2,93.994,4.857
593,34,6,1,6,0,2,2,5,2,147,2,999,0,2,93.994,4.857
594,46,9,3,9,0,0,0,5,2,407,2,999,0,2,93.994,4.857
595,57,4,3,8,0,1,0,5,2,402,4,999,0,2,93.994,4.857
596,42,4,3,5,0,0,0,5,2,209,1,999,0,2,93.994,4.857
597,48,13,3,8,0,1,0,5,2,92,2,999,0,2,93.994,4.857
598,58,13,2,9,2,1,0,5,2,208,1,999,0,2,93.994,4.857
599,34,6,3,6,0,0,0,5,2,193,1,999,0,2,93.994,4.857
600,32,13,1,9,0,1,1,5,2,65,1,999,0,2,93.994,4.857
601,48,12,3,5,0,0,0,5,2,284,2,999,0,2,93.994,4.857
602,47,12,3,5,0,0,0,5,2,285,1,999,0,2,93.994,4.857
603,31,6,3,6,2,0,0,5,2,231,1,999,0,2,93.994,4.857
604,32,13,1,9,0,1,0,5,2,278,1,999,0,2,93.994,4.857
605,32,13,1,9,0,0,0,5,2,389,1,999,0,2,93.994,4.857
606,36,6,3,6,0,0,0,5,2,158,1,999,0,2,93.994,4.857
607,53,12,3,3,2,0,1,5,2,78,2,999,0,2,93.994,4.857
608,37,12,3,5,2,0,0,5,2,258,5,999,0,2,93.994,4.857
609,50,6,3,6,0,0,0,5,2,87,1,999,0,2,93.994,4.857
610,46,12,3,4,0,1,0,5,2,147,2,999,0,2,93.994,4.857
611,41,13,3,6,0,0,0,5,2,635,1,999,0,2,93.994,4.857
612,43,12,1,3,0,0,0,5,2,289,1,999,0,2,93.994,4.857
613,51,9,3,9,0,1,0,5,2,170,3,999,0,2,93.994,4.857
614,38,13,3,9,0,1,0,5,2,802,1,999,0,2,93.994,4.857
615,41,4,3,4,0,1,0,5,2,381,2,999,0,2,93.994,4.857
616,39,6,3,6,2,0,0,5,2,218,4,999,0,2,93.994,4.857
617,52,12,3,3,0,0,0,5,2,57,2,999,0,2,93.994,4.857
618,37,4,3,8,0,1,0,5,2,304,2,999,0,2,93.994,4.857
619,41,13,3,5,0,1,0,5,2,241,3,999,0,2,93.994,4.857
620,46,13,2,9,0,1,1,5,2,230,1,999,0,2,93.994,4.857
621,47,4,3,8,0,0,0,5,2,79,4,999,0,2,93.994,4.857
622,35,4,3,8,0,0,0,5,2,262,3,999,0,2,93.994,4.857
623,38,6,3,6,2,0,0,5,2,392,2,999,0,2,93.994,4.857
624,30,12,1,0,0,1,1,5,2,201,2,999,0,2,93.994,4.857
625,46,12,3,5,0,1,0,5,2,145,1,999,0,2,93.994,4.857
626,30,4,3,8,0,0,0,5,2,252,1,999,0,2,93.994,4.857
627,35,6,1,3,0,0,0,5,2,329,1,999,0,2,93.994,4.857
628,58,13,3,0,2,1,0,5,2,328,2,999,0,2,93.994,4.857
629,40,4,3,8,0,0,0,5,2,191,2,999,0,2,93.994,4.857
630,34,4,3,9,0,0,0,5,2,116,2,999,0,2,93.994,4.857
631,30,13,1,9,0,0,0,5,2,246,1,999,0,2,93.994,4.857
632,38,6,3,4,0,0,0,5,2,532,2,999,0,2,93.994,4.857
633,55,9,1,3,0,0,0,5,2,293,1,999,0,2,93.994,4.857
634,55,9,3,9,2,1,0,5,2,416,3,999,0,2,93.994,4.857
635,45,4,1,8,0,1,0,5,2,37,2,999,0,2,93.994,4.857
636,36,13,3,9,0,1,1,5,2,132,2,999,0,2,93.994,4.857
637,32,13,1,9,0,0,0,5,2,530,2,999,0,2,93.994,4.857
638,35,4,3,0,2,1,0,5,2,175,3,999,0,2,93.994,4.857
639,55,9,2,9,0,1,0,5,2,90,5,999,0,2,93.994,4.857
640,49,10,3,3,2,2,2,5,2,524,2,999,0,2,93.994,4.857
641,29,13,3,6,0,1,0,5,2,29,3,999,0,2,93.994,4.857
642,34,12,3,3,0,1,0,5,2,311,2,999,0,2,93.994,4.857
643,54,8,3,6,2,1,0,5,2,412,1,999,0,2,93.994,4.857
644,36,4,1,8,0,0,0,5,2,211,2,999,0,2,93.994,4.857
645,30,9,1,9,0,1,0,5,2,312,3,999,0,2,93.994,4.857
646,33,10,2,9,0,0,0,5,2,392,1,999,0,2,93.994,4.857
647,37,12,3,6,0,0,0,5,2,191,1,999,0,2,93.994,4.857
648,36,4,3,5,2,1,0,5,2,284,2,999,0,2,93.994,4.857
649,33,12,3,6,0,0,0,5,2,328,1,999,0,2,93.994,4.857
650,32,10,3,6,0,1,0,5,2,100,1,999,0,2,93.994,4.857
651,32,10,3,6,0,0,0,5,2,226,1,999,0,2,93.994,4.857
652,50,12,3,3,2,1,0,5,2,507,1,999,0,2,93.994,4.857
653,39,12,3,5,0,0,1,5,2,333,2,999,0,2,93.994,4.857
654,51,12,2,0,2,1,1,5,2,128,2,999,0,2,93.994,4.857
655,33,6,3,6,0,0,0,5,2,322,2,999,0,2,93.994,4.857
656,33,6,3,3,0,0,0,5,2,202,4,999,0,2,93.994,4.857
657,56,9,3,9,2,0,1,5,2,92,2,999,0,2,93.994,4.857
658,39,9,2,9,2,1,0,5,2,205,2,999,0,2,93.994,4.857
659,33,7,1,9,0,0,0,5,2,739,3,999,0,2,93.994,4.857
660,59,8,2,3,2,0,0,5,2,273,2,999,0,2,93.994,4.857
661,42,13,1,0,0,1,0,5,2,339,3,999,0,2,93.994,4.857
662,43,6,3,6,0,0,1,5,2,262,1,999,0,2,93.994,4.857
663,35,13,3,9,0,2,2,5,2,308,3,999,0,2,93.994,4.857
664,46,12,3,4,2,1,0,5,2,467,2,999,0,2,93.994,4.857
665,27,4,3,5,0,0,1,5,2,245,2,999,0,2,93.994,4.857
666,47,13,2,9,0,1,0,5,2,160,3,999,0,2,93.994,4.857
667,31,13,1,9,0,0,0,5,2,189,2,999,0,2,93.994,4.857
668,32,12,3,5,0,1,0,5,2,477,1,999,0,2,93.994,4.857
669,54,13,3,6,0,0,0,5,2,65,3,999,0,2,93.994,4.857
670,56,9,3,9,2,0,0,5,2,191,1,999,0,2,93.994,4.857
671,48,6,1,6,2,1,0,5,2,196,2,999,0,2,93.994,4.857
672,44,13,3,6,0,1,0,5,2,221,2,999,0,2,93.994,4.857
673,46,13,3,6,0,0,1,5,2,197,2,999,0,2,93.994,4.857
674,45,6,3,6,0,1,0,5,2,178,2,999,0,2,93.994,4.857
675,43,13,3,8,0,0,1,5,2,221,2,999,0,2,93.994,4.857
676,40,13,1,6,2,0,0,5,2,64,2,999,0,2,93.994,4.857
677,56,9,3,9,0,1,0,5,2,75,2,999,0,2,93.994,4.857
678,47,11,3,8,0,0,0,5,2,400,2,999,0,2,93.994,4.857
679,39,9,2,9,2,1,0,5,2,378,3,999,0,2,93.994,4.857
680,48,4,3,3,2,0,0,5,2,118,2,999,0,2,93.994,4.857
681,45,10,3,8,2,1,0,5,2,1597,2,999,0,2,93.994,4.857
682,36,7,3,9,0,0,0,5,2,346,2,999,0,2,93.994,4.857
683,49,9,3,8,2,1,0,5,2,107,2,999,0,2,93.994,4.857
684,46,6,3,6,0,0,0,5,2,60,3,999,0,2,93.994,4.857
685,38,12,3,5,0,1,0,5,2,276,2,999,0,2,93.994,4.857
686,50,10,3,3,2,1,0,5,2,176,2,999,0,2,93.994,4.857
687,27,13,1,6,0,1,0,5,2,390,2,999,0,2,93.994,4.857
688,40,4,3,8,2,1,0,5,2,251,3,999,0,2,93.994,4.857
689,46,9,3,9,0,1,0,5,2,716,2,999,0,2,93.994,4.857
690,40,13,2,9,0,1,0,5,2,189,3,999,0,2,93.994,4.857
691,33,9,1,9,0,0,0,5,2,125,2,999,0,2,93.994,4.857
692,54,8,3,6,0,1,0,5,2,234,2,999,0,2,93.994,4.857
693,52,12,3,3,2,1,0,5,2,79,2,999,0,2,93.994,4.857
694,53,13,3,9,2,1,0,5,2,13,6,999,0,2,93.994,4.857
695,49,6,3,6,2,0,0,5,2,296,3,999,0,2,93.994,4.857
696,42,12,3,3,2,0,0,5,2,114,2,999,0,2,93.994,4.857
697,49,10,3,3,0,0,0,5,2,283,3,999,0,2,93.994,4.857
698,40,11,3,5,0,0,0,5,2,109,2,999,0,2,93.994,4.857
699,59,13,3,9,2,0,0,5,2,132,2,999,0,2,93.994,4.857
700,51,7,3,5,0,1,0,5,2,144,2,999,0,2,93.994,4.857
701,57,10,3,4,2,1,0,5,2,121,2,999,0,2,93.994,4.857
702,38,7,2,5,0,1,0,5,2,95,3,999,0,2,93.994,4.857
703,52,7,3,9,0,0,0,5,2,31,3,999,0,2,93.994,4.857
704,26,2,1,5,0,1,0,5,2,112,3,999,0,2,93.994,4.857
705,35,13,3,9,0,1,1,5,2,161,2,999,0,2,93.994,4.857
706,51,13,3,9,0,0,0,5,2,87,4,999,0,2,93.994,4.857
707,43,12,3,3,2,1,1,5,2,593,2,999,0,2,93.994,4.857
708,42,13,3,6,2,1,0,5,2,99,2,999,0,2,93.994,4.857
709,60,8,2,9,2,1,0,5,2,198,2,999,0,2,93.994,4.857
710,36,12,3,5,0,1,0,5,2,285,2,999,0,2,93.994,4.857
711,57,9,3,9,2,0,0,5,2,190,3,999,0,2,93.994,4.857
712,35,5,1,9,2,0,0,5,2,172,5,999,0,2,93.994,4.857
713,30,13,3,9,0,0,0,5,2,178,2,999,0,2,93.994,4.857
714,43,6,3,6,0,0,0,5,2,174,2,999,0,2,93.994,4.857
715,40,4,3,5,0,0,0,5,2,631,2,999,0,2,93.994,4.857
716,45,4,3,9,0,0,0,5,2,152,3,999,0,2,93.994,4.857
717,56,8,3,6,0,0,0,5,2,176,5,999,0,2,93.994,4.857
718,46,6,3,4,0,0,0,5,2,32,3,999,0,2,93.994,4.857
719,41,12,3,3,0,1,0,5,2,1529,2,999,0,2,93.994,4.857
720,42,13,3,9,0,1,0,5,2,254,2,999,0,2,93.994,4.857
721,56,12,3,3,0,0,0,5,2,214,2,999,0,2,93.994,4.857
722,43,11,3,3,0,1,0,5,2,147,3,999,0,2,93.994,4.857
723,34,12,3,3,0,0,0,5,2,800,4,999,0,2,93.994,4.857
724,38,6,3,6,0,1,0,5,2,106,2,999,0,2,93.994,4.857
725,40,4,3,5,0,0,0,5,2,135,2,999,0,2,93.994,4.857
726,38,13,3,6,0,0,0,5,2,112,4,999,0,2,93.994,4.857
727,48,11,3,9,0,1,0,5,2,222,2,999,0,2,93.994,4.857
728,27,12,3,5,2,1,0,5,2,314,3,999,0,2,93.994,4.857
729,24,4,1,8,0,0,0,5,2,421,2,999,0,2,93.994,4.857
730,47,13,1,0,2,1,1,5,2,410,2,999,0,2,93.994,4.857
